id,agent_id,agent_name,tier_y,tier_x,tenure,pif_x_auto,pif_x_home,pif_x_otherpc,pif_x_financial,pif_x_total,BusZip5,BusZip3,created_at,updated_at,multiline,retention,pif_y_home,pif_y_hvh,pif_y_other,pif_y_total,premium_y_total,agent_city
6736,6736,Oliver Parker Agency,5,1,11+,16387,2974,7118,6892,33371,91364,913,2014-09-13 00:00:00,2014-09-13 00:00:00,0.17,0.30,4265,42,106,1936,2129600,Seattle
2483,2483,Joshua Patel Assoc,5,1,11+,6572,6078,5424,1671,19745,75063,750,2014-09-13 00:00:00,2014-09-13 00:00:00,0.14,0.28,589,85,4787,890,996800,Boston
4675,4675,Easton Moore Assoc,2,2,0-2,2784,5265,7031,3249,18329,85027,850,2014-09-13 00:00:00,2014-09-13 00:00:00,0.80,0.83,3774,50,1353,1179,1226160,San Francisco
6026,6026,Jonathan Young Agency,1,3,6-10,4560,7099,7523,4868,24050,28105,281,2014-09-13 00:00:00,2014-09-13 00:00:00,0.73,0.86,2568,17,2587,1186,1245300,Orlando
2268,2268,Brody Flores Insurance,1,5,11+,11309,1444,1727,7431,21911,11214,112,2014-09-13 00:00:00,2014-09-13 00:00:00,0.92,0.93,3138,55,109,3058,3210900,Seattle
4170,4170,Juan Richardson Team,5,2,11+,17339,7661,6941,6368,38309,76001,760,2014-09-13 00:00:00,2014-09-13 00:00:00,0.19,0.12,2279,7,1645,2429,2550450,Orlando
7717,7717,Matthew Davis Group,4,4,11+,14358,373,6745,6771,28247,91311,913,2014-09-13 00:00:00,2014-09-13 00:00:00,0.47,0.42,129,70,2117,4046,4248300,Orlando
6228,6228,Daniel Thompson Insurance,4,1,0-2,2034,7424,3609,6368,19435,77023,770,2014-09-13 00:00:00,2014-09-13 00:00:00,0.64,0.46,2315,53,3260,738,841320,Los Angeles
3736,3736,Gabriel Howard Agency,5,3,0-2,11436,2455,4847,7797,26535,55044,550,2014-09-13 00:00:00,2014-09-13 00:00:00,0.29,0.20,3544,26,623,2174,2434880,Chicago
1657,1657,Michael Mitchell Insurance,2,2,11+,8674,7267,5137,6441,27519,19152,191,2014-09-13 00:00:00,2014-09-13 00:00:00,0.84,0.82,5895,54,19,400,432000,San Francisco
186,186,John Garcia Team,3,5,11+,5780,7617,2056,4704,20157,60617,606,2014-09-13 00:00:00,2014-09-13 00:00:00,0.53,0.54,1588,9,207,4565,4428050,Miami
6106,6106,Justin Robertson Agency,4,1,11+,15142,4191,4026,7466,30825,11520,115,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.36,569,24,2908,2871,3215520,Boston
7955,7955,Brody Thompson LLC,4,3,11+,8010,6546,296,5061,19913,91754,917,2014-09-13 00:00:00,2014-09-13 00:00:00,0.60,0.49,1708,51,4238,378,385560,Miami
5697,5697,Ian Hill Insurance,2,2,0-2,3444,1091,5507,2387,12429,90745,907,2014-09-13 00:00:00,2014-09-13 00:00:00,0.80,0.74,1781,60,3686,850,926500,Los Angeles
2125,2125,Daniel Jackson Enterprise,1,3,6-10,17770,5259,6249,3664,32942,76063,760,2014-09-13 00:00:00,2014-09-13 00:00:00,0.72,0.66,3455,1,690,2237,2125150,Los Angeles
7459,7459,Thomas Barnes LLC,5,1,11+,559,75,1469,7405,9508,93306,933,2014-09-13 00:00:00,2014-09-13 00:00:00,0.12,0.22,711,75,3392,2205,2337300,Los Angeles
1976,1976,Adrian Nelson Insurance,2,1,3-5,15934,4360,3846,1877,26017,78652,786,2014-09-13 00:00:00,2014-09-13 00:00:00,0.78,0.83,780,10,3162,2436,2362920,Los Angeles
4881,4881,Nicholas Carter LLC,5,4,,205,777,625,6445,8052,33021,330,2014-09-13 00:00:00,2014-09-13 00:00:00,0.18,0.27,1425,54,4270,647,640530,San Francisco
5524,5524,Caleb Roberts LLC,4,2,11+,10858,304,738,4147,16047,60120,601,2014-09-13 00:00:00,2014-09-13 00:00:00,0.39,0.47,844,41,443,5087,5646570,San Francisco
1667,1667,Nathan Ortiz Team,4,3,11+,7425,2342,3179,1347,14293,60451,604,2014-09-13 00:00:00,2014-09-13 00:00:00,0.63,0.52,1781,87,3942,606,654480,Springfield
2454,2454,Jace Williams Insurance,3,5,11+,15100,204,4410,3031,22745,84321,843,2014-09-13 00:00:00,2014-09-13 00:00:00,0.49,0.61,4169,58,996,1204,1288280,San Francisco
986,986,Matthew Collins Enterprise,4,4,0-2,18131,90,3947,1085,23253,75023,750,2014-09-13 00:00:00,2014-09-13 00:00:00,0.37,0.40,946,4,4977,503,543240,New York
821,821,Robert Thompson Enterprise,3,2,6-10,11901,1919,6094,7876,27790,22192,221,2014-09-13 00:00:00,2014-09-13 00:00:00,0.45,0.40,2637,62,2040,1695,1610250,Los Angeles
52,52,Aiden Ross Assoc,2,4,3-5,545,247,1750,6378,8920,21701,217,2014-09-13 00:00:00,2014-09-13 00:00:00,0.83,0.93,4500,51,73,1817,2016870,Seattle
8188,8188,Ethan Jones Assoc,4,1,6-10,3902,2679,4762,6660,18003,34109,341,2014-09-13 00:00:00,2014-09-13 00:00:00,0.39,0.43,1256,99,431,4656,4516320,Tucson
6970,6970,Austin Kelly Enterprise,2,5,0-2,8632,4968,7567,5154,26321,32446,324,2014-09-13 00:00:00,2014-09-13 00:00:00,0.74,0.79,5742,61,391,257,285270,Seattle
506,506,Levi Rogers Enterprise,3,3,11+,6732,739,1147,3090,11708,75088,750,2014-09-13 00:00:00,2014-09-13 00:00:00,0.37,0.42,2282,81,2758,1344,1330560,New York
7137,7137,Evan Garcia Agency,3,1,0-2,14326,7805,3204,3269,28604,89521,895,2014-09-13 00:00:00,2014-09-13 00:00:00,0.38,0.48,1256,16,3706,1489,1623010,Chicago
812,812,Ryder Martin Enterprise,4,3,3-5,11957,1631,4384,7413,25385,78041,780,2014-09-13 00:00:00,2014-09-13 00:00:00,0.44,0.57,3749,16,1281,1422,1535760,Miami
5940,5940,Zachary James Enterprise,2,5,0-2,939,5878,5943,2324,15084,77581,775,2014-09-13 00:00:00,2014-09-13 00:00:00,0.69,0.68,5780,53,263,382,385820,Miami
6563,6563,Bentley Hall Insurance,1,1,,883,766,1316,5684,8649,8021,80,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.78,2083,8,1286,3101,3256050,Chicago
3026,3026,Jose Thomas Enterprise,4,2,3-5,8942,954,5932,1052,16880,53095,530,2014-09-13 00:00:00,2014-09-13 00:00:00,0.38,0.41,3266,26,1787,1400,1568000,Miami
1691,1691,Kayden Phillips Assoc,4,1,0-2,4418,5788,2471,922,13599,18954,189,2014-09-13 00:00:00,2014-09-13 00:00:00,0.62,0.51,3615,23,1891,956,936880,New York
3151,3151,Colton Hill Enterprise,5,3,11+,13814,684,3467,2974,20939,30701,307,2014-09-13 00:00:00,2014-09-13 00:00:00,0.28,0.20,2289,15,2090,2093,2155790,Orlando
1604,1604,Grayson Long LLC,1,4,0-2,13092,7846,845,2738,24521,19525,195,2014-09-13 00:00:00,2014-09-13 00:00:00,0.76,0.92,788,33,2359,3316,3647600,Miami
1558,1558,Noah Jones Enterprise,4,2,11+,14048,2329,873,534,17784,3104,31,2014-09-13 00:00:00,2014-09-13 00:00:00,0.54,0.41,173,46,62,6224,6410720,Tucson
5348,5348,Nathaniel Young Assoc,1,3,11+,5396,5679,17,2569,13661,73521,735,2014-09-13 00:00:00,2014-09-13 00:00:00,0.92,0.77,4653,68,1482,304,331360,Chicago
3141,3141,Colton Edwards Enterprise,4,4,,12087,5940,89,1148,19264,33156,331,2014-09-13 00:00:00,2014-09-13 00:00:00,0.42,0.60,1610,44,1289,3565,3529350,Springfield
6328,6328,Christopher Collins Agency,2,3,11+,16228,1620,1523,6403,25774,85635,856,2014-09-13 00:00:00,2014-09-13 00:00:00,0.93,0.75,4709,52,189,1560,1747200,Springfield
5516,5516,Isaac Lee Agency,4,2,6-10,15726,6165,4818,7645,34354,52803,528,2014-09-13 00:00:00,2014-09-13 00:00:00,0.59,0.36,3296,71,473,2678,2731560,Seattle
5165,5165,Jacob Phillips Enterprise,3,4,6-10,7015,3899,6599,5575,23088,39157,391,2014-09-13 00:00:00,2014-09-13 00:00:00,0.62,0.48,1424,17,2199,2881,3169100,Miami
4780,4780,Justin Sullivan Inc,2,1,6-10,6502,3440,7701,5096,22739,78521,785,2014-09-13 00:00:00,2014-09-13 00:00:00,0.93,0.88,5570,74,650,237,246480,Chicago
7135,7135,Jonathan Sanchez Team,1,2,6-10,5382,4718,6183,5344,21627,32701,327,2014-09-13 00:00:00,2014-09-13 00:00:00,0.73,0.87,5286,33,424,791,814730,Chicago
6267,6267,Anthony Hill Enterprise,4,5,11+,7536,5356,3816,3664,20372,29072,290,2014-09-13 00:00:00,2014-09-13 00:00:00,0.59,0.56,2174,90,4055,219,225570,Tucson
7261,7261,Cooper Ward Assoc,3,4,,9724,1475,5523,3275,19997,8857,88,2014-09-13 00:00:00,2014-09-13 00:00:00,0.65,0.39,4573,38,560,1367,1435350,Seattle
5598,5598,Anthony Turner Agency,2,5,0-2,8060,7225,1173,4451,20909,74361,743,2014-09-13 00:00:00,2014-09-13 00:00:00,0.89,0.65,2399,56,306,3778,3815780,New York
7537,7537,Gavin Allen Insurance,2,4,11+,13544,2123,4035,6760,26462,94112,941,2014-09-13 00:00:00,2014-09-13 00:00:00,0.71,0.87,4364,56,476,1643,1659430,New York
3749,3749,Cameron Bennett Assoc,4,1,11+,13946,3515,5194,213,22868,67208,672,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.63,5581,5,523,431,478410,Boston
1990,1990,Damian Hernandez Enterprise,4,1,0-2,16780,1448,198,3370,21796,77505,775,2014-09-13 00:00:00,2014-09-13 00:00:00,0.60,0.58,2530,67,1709,2244,2513280,San Francisco
5372,5372,Brandon Bell Inc,1,5,3-5,8460,2079,5298,7991,23828,3896,38,2014-09-13 00:00:00,2014-09-13 00:00:00,0.71,0.93,763,79,4819,894,938700,Boston
6346,6346,Grayson Ward Enterprise,2,1,,4319,5010,1261,6076,16666,94066,940,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.81,2695,58,2083,1725,1932000,San Francisco
8210,8210,Gabriel Nguyen Insurance,5,3,6-10,1335,6032,7215,3927,18509,33067,330,2014-09-13 00:00:00,2014-09-13 00:00:00,0.12,0.05,2260,40,3105,1158,1204320,Chicago
5747,5747,Nathaniel Smith Insurance,5,2,0-2,10064,1497,2499,6313,20373,29206,292,2014-09-13 00:00:00,2014-09-13 00:00:00,0.27,0.28,3035,55,1213,2261,2577540,Orlando
7462,7462,Angel Parker Inc,3,5,,14409,5000,3678,4196,27283,8753,87,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.38,635,31,4523,1381,1505290,Springfield
7749,7749,Jackson Powell LLC,2,5,11+,9948,3361,754,1169,15232,94301,943,2014-09-13 00:00:00,2014-09-13 00:00:00,0.94,0.94,1091,79,3161,2239,2127050,San Francisco
3767,3767,Kayden Taylor Group,5,3,0-2,14318,4683,6501,6767,32269,83646,836,2014-09-13 00:00:00,2014-09-13 00:00:00,0.15,0.20,2260,52,3585,677,710850,Seattle
1934,1934,Dylan Myers Agency,2,1,11+,5215,3452,736,4597,14000,43528,435,2014-09-13 00:00:00,2014-09-13 00:00:00,0.73,0.77,1719,47,662,4153,4775950,Boston
6361,6361,Sebastian Anderson LLC,3,5,11+,4214,7725,6011,4743,22693,11554,115,2014-09-13 00:00:00,2014-09-13 00:00:00,0.61,0.50,545,69,3081,2891,3237920,Chicago
5949,5949,Blake Bell Enterprise,4,1,3-5,5454,4683,7652,3371,21160,89431,894,2014-09-13 00:00:00,2014-09-13 00:00:00,0.61,0.42,3572,93,2763,164,182040,Los Angeles
1063,1063,Luke Lee Enterprise,1,5,0-2,3344,7266,7674,3478,21762,33434,334,2014-09-13 00:00:00,2014-09-13 00:00:00,0.81,0.68,655,51,3714,2178,2243340,Boston
5163,5163,Tyler Johnson Insurance,4,1,3-5,10436,3850,2677,5651,22614,30341,303,2014-09-13 00:00:00,2014-09-13 00:00:00,0.46,0.59,1707,29,372,4493,4897370,Seattle
3242,3242,Angel Nguyen LLC,3,1,11+,3509,5514,1486,3100,13609,78731,787,2014-09-13 00:00:00,2014-09-13 00:00:00,0.65,0.55,2810,3,542,3250,3737500,Miami
3047,3047,Jackson Robinson Agency,4,2,11+,13182,7614,3408,2735,26939,84405,844,2014-09-13 00:00:00,2014-09-13 00:00:00,0.62,0.54,1358,90,1739,3419,3350620,New York
2476,2476,Lucas Thomas Insurance,1,4,11+,15883,7773,6240,4381,34277,60614,606,2014-09-13 00:00:00,2014-09-13 00:00:00,0.90,0.73,977,39,214,5377,5269460,Chicago
2377,2377,Jacob Nguyen Insurance,5,4,11+,2687,2843,1866,2483,9879,11801,118,2014-09-13 00:00:00,2014-09-13 00:00:00,0.05,0.20,993,74,1551,3994,4593100,Los Angeles
682,682,Oliver Wong Enterprise,4,2,11+,13930,7235,7757,884,29806,55369,553,2014-09-13 00:00:00,2014-09-13 00:00:00,0.45,0.60,3325,29,1320,1946,2179520,Tucson
7445,7445,Zachary Hughes Inc,3,2,11+,3763,3636,2865,6473,16737,90640,906,2014-09-13 00:00:00,2014-09-13 00:00:00,0.51,0.52,3029,37,1948,1608,1624080,Seattle
5376,5376,Cameron Diaz Inc,1,3,0-2,17737,3098,6744,3368,30947,36106,361,2014-09-13 00:00:00,2014-09-13 00:00:00,0.94,0.72,3399,72,2894,259,277130,Orlando
6854,6854,Jaxon Wilson Inc,3,5,11+,7566,4882,7954,7815,28217,32935,329,2014-09-13 00:00:00,2014-09-13 00:00:00,0.57,0.43,306,95,2081,4156,4405360,Miami
652,652,Josiah Reyes Team,2,3,6-10,17493,4363,3456,3553,28865,2809,28,2014-09-13 00:00:00,2014-09-13 00:00:00,0.69,0.93,3333,52,649,2608,2764480,Orlando
5770,5770,Ryan Sanders Enterprise,1,5,0-2,17192,3593,2375,5492,28652,13045,130,2014-09-13 00:00:00,2014-09-13 00:00:00,0.66,0.78,1387,75,4202,989,1137350,Miami
8246,8246,Isaiah Fisher Inc,1,3,3-5,14794,2768,2582,7541,27685,91108,911,2014-09-13 00:00:00,2014-09-13 00:00:00,0.77,0.91,3759,45,1109,1745,1867150,Boston
3601,3601,Parker Richardson Team,3,3,0-2,10361,7904,6024,550,24839,26105,261,2014-09-13 00:00:00,2014-09-13 00:00:00,0.44,0.36,4904,38,674,1058,1079160,Miami
4033,4033,Andrew Wong Insurance,4,5,3-5,3670,2720,3929,4717,15036,80110,801,2014-09-13 00:00:00,2014-09-13 00:00:00,0.59,0.49,2763,78,2691,1149,1321350,New York
6603,6603,Logan Gonzalez Insurance,2,4,11+,11171,546,5458,5662,22837,91754,917,2014-09-13 00:00:00,2014-09-13 00:00:00,0.67,0.82,3884,28,164,2632,2658320,San Francisco
4609,4609,Sebastian Brown Inc,4,3,11+,10991,7185,5540,2453,26169,97402,974,2014-09-13 00:00:00,2014-09-13 00:00:00,0.62,0.42,698,68,878,5065,5216950,San Francisco
4083,4083,Carson Scott Team,4,2,6-10,15901,3525,1570,4022,25018,19401,194,2014-09-13 00:00:00,2014-09-13 00:00:00,0.62,0.38,4293,25,1239,1155,1143450,Tucson
6014,6014,Alex Anderson Agency,2,2,11+,6549,6007,281,5106,17943,70039,700,2014-09-13 00:00:00,2014-09-13 00:00:00,0.65,0.69,4108,8,2177,419,450425,Boston
6948,6948,Anthony Reyes Team,4,4,11+,3293,7202,1545,7641,19681,11229,112,2014-09-13 00:00:00,2014-09-13 00:00:00,0.51,0.39,1813,20,3267,1617,1746360,Boston
3816,3816,Jeremiah Phillips Agency,2,4,11+,1693,3496,5437,3008,13634,49686,496,2014-09-13 00:00:00,2014-09-13 00:00:00,0.83,0.65,194,84,3204,3236,3138920,Tucson
2863,2863,Evan Wright Inc,5,1,11+,15054,4320,4111,1426,24911,83705,837,2014-09-13 00:00:00,2014-09-13 00:00:00,0.26,0.06,984,4,437,5295,5718600,Miami
6513,6513,Elijah Gomez Insurance,5,4,11+,1243,3603,6630,4594,16070,93463,934,2014-09-13 00:00:00,2014-09-13 00:00:00,0.28,0.08,3088,35,2937,663,729300,Chicago
51,51,Wyatt Fisher Insurance,2,1,11+,220,3365,95,6630,10310,20707,207,2014-09-13 00:00:00,2014-09-13 00:00:00,0.77,0.72,4560,66,548,1553,1521940,Seattle
4138,4138,Jaxon Nguyen LLC,3,2,11+,16210,2816,1702,7053,27781,80017,800,2014-09-13 00:00:00,2014-09-13 00:00:00,0.46,0.54,1337,55,1492,3845,3998800,Chicago
7031,7031,Jack Reyes Enterprise,3,2,11+,19424,7592,7736,6381,41133,91105,911,2014-09-13 00:00:00,2014-09-13 00:00:00,0.56,0.44,5672,77,97,888,976800,Los Angeles
4730,4730,Aiden Roberts Insurance,2,4,11+,9151,6495,7391,3822,26859,44039,440,2014-09-13 00:00:00,2014-09-13 00:00:00,0.73,0.95,673,79,109,5877,6288390,Seattle
4149,4149,Grayson Lewis Group,3,3,3-5,10017,2569,7418,7713,27717,40299,402,2014-09-13 00:00:00,2014-09-13 00:00:00,0.64,0.38,1634,10,4023,1079,1122160,Orlando
2685,2685,Elijah Gomez Enterprise,2,4,11+,6036,2095,4223,5311,17665,48185,481,2014-09-13 00:00:00,2014-09-13 00:00:00,0.93,0.80,3101,52,2407,1189,1367350,Orlando
7500,7500,Jose Richardson Assoc,1,4,11+,5728,6847,5708,6197,24480,77339,773,2014-09-13 00:00:00,2014-09-13 00:00:00,0.89,0.76,547,27,760,5415,6173100,San Francisco
3018,3018,Gabriel Powell LLC,1,1,11+,13591,2819,7276,3007,26693,44054,440,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.83,1200,44,1538,3968,4325120,Springfield
6685,6685,Jacob Roberts Assoc,1,2,11+,13192,5080,171,7934,26377,34241,342,2014-09-13 00:00:00,2014-09-13 00:00:00,0.86,0.67,2247,43,2234,2227,2382890,Los Angeles
3060,3060,Angel Gray Inc,1,3,11+,6057,824,5859,3703,16443,60409,604,2014-09-13 00:00:00,2014-09-13 00:00:00,0.89,0.74,3691,87,1171,1807,1770860,Orlando
2397,2397,Zachary Ramirez Assoc,2,2,11+,12422,4622,4282,2712,24038,46307,463,2014-09-13 00:00:00,2014-09-13 00:00:00,0.78,0.84,1239,98,1749,3672,3525120,Boston
660,660,Aaron Cruz Group,4,5,11+,14444,4332,4627,856,24259,60108,601,2014-09-13 00:00:00,2014-09-13 00:00:00,0.56,0.47,2613,22,3741,384,376320,Chicago
7941,7941,Landon Phillips LLC,5,4,11+,17638,6888,3783,6742,35051,93612,936,2014-09-13 00:00:00,2014-09-13 00:00:00,0.18,0.25,3480,86,1086,2109,2319900,New York
1137,1137,Nathan Watson Group,4,4,0-2,16451,1946,7581,652,26630,98662,986,2014-09-13 00:00:00,2014-09-13 00:00:00,0.56,0.51,3144,39,2542,1052,1020440,Tucson
1618,1618,Oliver Robinson Insurance,2,3,11+,19243,1878,4067,3853,29041,60634,606,2014-09-13 00:00:00,2014-09-13 00:00:00,0.91,0.74,1407,43,1998,3329,3528740,Springfield
2148,2148,Anthony Jackson Insurance,2,2,0-2,3189,1627,2118,6556,13490,60060,600,2014-09-13 00:00:00,2014-09-13 00:00:00,0.73,0.91,1747,8,3277,1745,1762450,Chicago
3214,3214,Elijah Miller Agency,3,3,6-10,16059,1910,6542,1600,26111,74075,740,2014-09-13 00:00:00,2014-09-13 00:00:00,0.60,0.36,570,72,3311,2824,2795760,Springfield
1467,1467,Angel Williams Agency,4,1,0-2,17683,7261,3902,7837,36683,78729,787,2014-09-13 00:00:00,2014-09-13 00:00:00,0.49,0.48,2838,22,1553,2366,2543450,Springfield
4591,4591,Zachary Patel Enterprise,3,5,3-5,14171,61,1455,6462,22149,29615,296,2014-09-13 00:00:00,2014-09-13 00:00:00,0.57,0.42,400,89,2940,3361,3192950,Orlando
7719,7719,Elijah Wright Assoc,4,1,11+,13901,224,5504,4313,23942,33414,334,2014-09-13 00:00:00,2014-09-13 00:00:00,0.35,0.65,380,100,4338,1973,1913810,Springfield
634,634,Jayden Perry Team,1,4,0-2,1756,6678,7664,4373,20471,46319,463,2014-09-13 00:00:00,2014-09-13 00:00:00,0.93,0.84,3425,33,2666,674,667260,Chicago
4468,4468,Bob Butler Assoc,3,1,0-2,15513,1281,4113,3369,24276,11101,111,2014-09-13 00:00:00,2014-09-13 00:00:00,0.42,0.62,3876,21,1034,1870,2019600,Los Angeles
3525,3525,Christopher Carter Team,4,2,11+,17822,2847,559,5895,27123,85716,857,2014-09-13 00:00:00,2014-09-13 00:00:00,0.47,0.64,3399,19,2397,1000,980000,Springfield
1477,1477,Alexander Sanchez Group,5,3,11+,15708,7176,391,4668,27943,22101,221,2014-09-13 00:00:00,2014-09-13 00:00:00,0.25,0.20,2971,47,2966,842,959880,Springfield
711,711,Owen Stewart Insurance,5,2,11+,16384,6617,755,6389,30145,85614,856,2014-09-13 00:00:00,2014-09-13 00:00:00,0.14,0.08,420,45,3945,2429,2380420,San Francisco
437,437,Sebastian Harris Insurance,2,3,6-10,8053,6953,7048,2610,24664,20009,200,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.74,3485,51,1121,2184,2511600,Boston
4485,4485,Jose Ward Inc,2,3,6-10,2324,7850,4525,1670,16369,49015,490,2014-09-13 00:00:00,2014-09-13 00:00:00,0.91,0.65,1139,5,4949,748,792880,Miami
4339,4339,Ryan Hill Group,3,1,0-2,15080,4410,6918,3413,29821,87107,871,2014-09-13 00:00:00,2014-09-13 00:00:00,0.40,0.46,2302,80,2544,1923,1903770,New York
4212,4212,Nicholas Gray Enterprise,1,2,3-5,13585,2625,5792,2489,24491,30068,300,2014-09-13 00:00:00,2014-09-13 00:00:00,0.80,0.78,1780,28,4628,414,430560,Miami
6634,6634,Caleb Morris Team,1,2,3-5,11462,5518,3680,7820,28480,6790,67,2014-09-13 00:00:00,2014-09-13 00:00:00,0.81,0.85,660,37,4323,1830,2049600,Orlando
6805,6805,Benjamin Jones Enterprise,4,3,0-2,17989,2596,2896,362,23843,29841,298,2014-09-13 00:00:00,2014-09-13 00:00:00,0.44,0.53,912,38,3699,2205,2513700,Los Angeles
3188,3188,Charles Nguyen Agency,4,1,3-5,7213,1481,7945,2583,19222,98105,981,2014-09-13 00:00:00,2014-09-13 00:00:00,0.65,0.59,2435,45,2750,1629,1710450,Miami
1266,1266,Nathaniel Fisher Team,5,3,6-10,7910,717,3170,4456,16253,21015,210,2014-09-13 00:00:00,2014-09-13 00:00:00,0.25,0.09,273,80,1430,5077,5737010,Seattle
1790,1790,Carter Miller Group,5,3,0-2,6602,6711,6821,312,20446,44057,440,2014-09-13 00:00:00,2014-09-13 00:00:00,0.16,0.16,2149,19,1066,3631,4030410,Boston
8059,8059,Elijah Perry Agency,4,4,3-5,1690,7210,976,1759,11635,94087,940,2014-09-13 00:00:00,2014-09-13 00:00:00,0.40,0.55,2777,46,3495,549,631350,Chicago
1879,1879,Bob Hernandez Agency,5,1,3-5,6329,5692,1280,2435,15736,74953,749,2014-09-13 00:00:00,2014-09-13 00:00:00,0.21,0.13,1877,54,2388,2552,2858240,Orlando
6181,6181,Lucas Clark Agency,5,5,6-10,17633,2380,5977,1159,27149,63117,631,2014-09-13 00:00:00,2014-09-13 00:00:00,0.28,0.27,777,18,1094,4993,5042930,Orlando
7577,7577,Robert Adams LLC,3,4,11+,10568,4220,5313,7544,27645,91344,913,2014-09-13 00:00:00,2014-09-13 00:00:00,0.48,0.49,2979,7,3791,105,103950,Orlando
1406,1406,Landon King Assoc,5,3,6-10,14256,769,5628,2742,23395,55125,551,2014-09-13 00:00:00,2014-09-13 00:00:00,0.12,0.10,3597,31,1135,2120,2310800,Seattle
1528,1528,Damian Russell LLC,1,4,3-5,10801,4960,7507,2043,25311,60564,605,2014-09-13 00:00:00,2014-09-13 00:00:00,0.87,0.73,1285,51,2160,3387,3590220,San Francisco
6991,6991,Tristan Williams Agency,1,1,11+,7171,5220,391,6832,19614,28037,280,2014-09-13 00:00:00,2014-09-13 00:00:00,0.69,0.74,483,15,2082,4310,4654800,Miami
4070,4070,Isaac Robertson Team,4,5,11+,19649,3445,3039,4583,30716,22408,224,2014-09-13 00:00:00,2014-09-13 00:00:00,0.62,0.42,436,61,1003,5391,5121450,Orlando
2575,2575,Eli Powell Inc,1,5,,11920,402,609,1183,14114,19317,193,2014-09-13 00:00:00,2014-09-13 00:00:00,0.80,0.79,2540,8,2597,1751,1978630,Miami
6548,6548,Charles Barnes Inc,2,2,3-5,14675,7221,4375,5889,32160,93436,934,2014-09-13 00:00:00,2014-09-13 00:00:00,0.87,0.82,1995,22,1504,3377,3343230,Chicago
6534,6534,Blake Nelson LLC,4,4,0-2,5740,2220,2977,7470,18407,29631,296,2014-09-13 00:00:00,2014-09-13 00:00:00,0.39,0.47,4667,17,1461,754,806780,Chicago
298,298,Angel Brooks Team,2,4,11+,10699,5404,1207,3986,21296,48076,480,2014-09-13 00:00:00,2014-09-13 00:00:00,0.71,0.79,334,41,185,6345,7106400,Miami
1773,1773,Adrian White Team,3,3,0-2,16187,6187,3323,5482,31179,60605,606,2014-09-13 00:00:00,2014-09-13 00:00:00,0.36,0.43,4175,54,1590,1089,1067220,Springfield
4479,4479,Tyler Turner Assoc,5,4,11+,8514,1852,2990,1925,15281,49315,493,2014-09-13 00:00:00,2014-09-13 00:00:00,0.13,0.13,2257,47,522,4084,4369880,Orlando
4179,4179,Sebastian Robertson Group,2,3,6-10,6898,7773,2845,2334,19850,71201,712,2014-09-13 00:00:00,2014-09-13 00:00:00,0.71,0.68,963,96,3949,1903,1979120,New York
2854,2854,Jaxon Scott Assoc,1,1,0-2,15775,6044,2941,6035,30795,42104,421,2014-09-13 00:00:00,2014-09-13 00:00:00,0.83,0.91,1677,39,3587,1610,1577800,New York
4754,4754,Adam Davis LLC,3,3,11+,2991,1356,3884,2385,10616,98686,986,2014-09-13 00:00:00,2014-09-13 00:00:00,0.44,0.49,2074,8,1970,2861,2832390,Los Angeles
1612,1612,Alexander Lee LLC,1,4,0-2,4272,5514,6110,3576,19472,59802,598,2014-09-13 00:00:00,2014-09-13 00:00:00,0.77,0.90,1938,53,1481,3442,3820620,Chicago
8296,8296,Isaiah Bell LLC,5,4,6-10,2917,5700,2739,4508,15864,34787,347,2014-09-13 00:00:00,2014-09-13 00:00:00,0.21,0.10,1076,1,4517,1320,1306800,Miami
1440,1440,Julian Mitchell Agency,5,3,0-2,10322,1949,3219,2637,18127,30022,300,2014-09-13 00:00:00,2014-09-13 00:00:00,0.09,0.29,806,10,3616,2484,2806920,Boston
3212,3212,Joshua Green Team,4,4,6-10,16599,6915,4026,2366,29906,46032,460,2014-09-13 00:00:00,2014-09-13 00:00:00,0.42,0.63,1178,73,36,5635,6254850,Springfield
1766,1766,Jack Jackson Inc,3,5,0-2,9782,7392,2194,4146,23514,60007,600,2014-09-13 00:00:00,2014-09-13 00:00:00,0.44,0.38,2912,40,186,3785,4239200,San Francisco
7469,7469,Eric Sanders Agency,4,5,11+,4413,6521,5390,4653,20977,14020,140,2014-09-13 00:00:00,2014-09-13 00:00:00,0.58,0.59,1497,72,544,4814,5150980,Los Angeles
106,106,Joseph Mitchell Enterprise,2,4,3-5,18083,652,7692,2769,29196,79936,799,2014-09-13 00:00:00,2014-09-13 00:00:00,0.69,0.69,1077,59,3624,2190,2168100,Chicago
3532,3532,Nolan Taylor Group,2,1,6-10,14959,2635,3942,331,21867,83706,837,2014-09-13 00:00:00,2014-09-13 00:00:00,0.71,0.65,4054,60,2507,338,368420,Chicago
